113.5628011,34.94049198
113.5351429,34.91238373
113.5415672,34.91405724
113.54149,34.91441022
113.5404506,34.91146067
113.5443216,34.90600589
113.5456208,34.90759758
113.6088001,34.90330397
113.5448186,34.90291774
113.5448795,34.90292693
113.6653518,34.89612094
113.5767492,34.89001409
113.5785918,34.89408222
113.5823177,34.892891
113.5823257,34.89299083
113.6393064,34.89198203
113.6385985,34.89094311
113.6396402,34.89298903
113.640371,34.89192803
113.6385526,34.89114477
113.6396403,34.89252055
113.640439,34.89080455
113.6401047,34.8928609
113.638005,34.89174584
113.6392904,34.89199297
113.6381876,34.89151749
113.6401725,34.89296406
113.6384387,34.89286357
113.6400738,34.89309751
113.6406212,34.89196805
113.6391836,34.89275477
113.6369018,34.89062035
113.6399601,34.8930741
113.6400889,34.89197284
113.6401655,34.89312085
113.6396631,34.89300009
113.6408954,34.89067372
113.641785,34.89221746
113.6411761,34.89270979
113.6412531,34.89128875
113.642363,34.89092914
113.6408655,34.89074949
113.6417016,34.89064675
113.6415259,34.89289034
113.6408721,34.89326472
113.5682721,34.88934414
113.5641305,34.88679639
113.6010671,34.88865682
113.604419,34.88909545
113.6060374,34.8890539
113.6052855,34.88851122
113.6370695,34.8874729
113.6373279,34.8895001
113.6537847,34.88717635
113.5275565,34.88104159
113.5748682,34.88492844
113.6552766,34.8816976
113.5305454,34.87987109
113.5271275,34.87680544
113.5332652,34.879765
113.5339362,34.8797229
113.541587,34.87975083
113.5416021,34.88011279
113.5385732,34.87968763
113.540758,34.87966548
113.5372183,34.88001229
113.5384973,34.87955628
113.5410852,34.87962299
113.5406584,34.88001419
113.5425537,34.88014769
113.553152,34.87718333
113.607,34.87737463
113.6378657,34.87800733
113.6532739,34.87761869
113.6557446,34.87757714
113.653569,34.87758069
113.6543191,34.87754898
113.6531218,34.8774608
113.6544333,34.87756955
113.658738,34.87998875
113.666592,34.87773468
113.6707439,34.87844723
113.6709631,34.87779907
113.6711839,34.8783928
113.6697671,34.87926277
113.6716688,34.87900236
113.6695851,34.87870351
113.6711382,34.87838413
113.6715546,34.87900369
113.6710237,34.87785292
113.671343,34.87884873
113.6714037,34.87900947
113.6709109,34.87867051
113.67035,34.87910073
113.7164188,34.87637395
113.740034,34.8768201
113.5267673,34.87474927
113.5819138,34.87210472
113.5818296,34.87220821
113.6076496,34.87308249
113.6066303,34.87437093
113.6076493,34.8727128
113.6046654,34.87200478
113.6164469,34.87398197
113.616347,34.87316417
113.6516124,34.87613752
113.6516124,34.87601163
113.654098,34.87487829
113.6533173,34.87531731
113.651763,34.87525119
113.6520671,34.875286
113.6529466,34.87525943
113.6535072,34.87562059
113.6609332,34.87596375
113.6677041,34.87461999
113.6678707,34.87585353
113.6645987,34.87464256
113.6659163,34.87496138
113.6656285,34.87514662
113.6673788,34.87516341
113.6682412,34.87440658
113.716426,34.87497203
113.7169247,34.87578957
113.7165401,34.87435255
113.6154161,34.86737718
113.6199575,34.87010947
113.6219824,34.86734056
113.6367799,34.87112266
113.6366338,34.86936097
113.6568846,34.87113343
113.6568377,34.86962299
113.6679181,34.86743034
113.6699714,34.86847615
113.6701312,34.86827672
113.6701532,34.86730484
113.670585,34.86828354
113.6700171,34.86838891
113.6693569,34.86744162
113.6701918,34.86833859
113.6779097,34.87030578
113.6778491,34.87035505
113.6804453,34.871015
113.7417835,34.8702818
113.74193,34.87153822
113.7411641,34.87149755
113.7409955,34.87156338
113.7416995,34.87066838
113.7409953,34.87138453
113.7414623,34.87162316
113.7414159,34.86997701
113.7425419,34.87104034
113.7412468,34.86946128
113.7413097,34.8715409
113.7422875,34.86911847
113.7409342,34.87156807
113.7417002,34.87156364
113.7425802,34.87115786
113.7411721,34.87155441
113.7425497,34.87071652
113.7427623,34.86915167
113.7413466,34.86992481
113.7412023,34.87154609
113.743323,34.87136448
113.7413855,34.87086562
113.7414703,34.87153215
113.7420195,34.86915521
113.7526999,34.87090383
113.7509963,34.87108949
113.7525087,34.870912
113.526173,34.86536899
113.5261953,34.86579994
113.5818233,34.8645733
113.616456,34.86620308
113.6167702,34.86629327
113.6204977,34.86610765
113.63344,34.86568087
113.6340493,34.86566879
113.6327687,34.86567148
113.6326008,34.865588
113.6543184,34.86569194
113.6541593,34.86546492
113.6623243,34.86344227
113.6619922,34.86392458
113.6661228,34.86712021
113.6669638,34.86712956
113.6661272,34.86407871
113.6675168,34.86713828
113.6653564,34.86594192
113.6667635,34.86404285
113.6669171,34.86593578
113.667673,34.86409117
113.6652269,34.86546722
113.6675818,34.8642616
113.6663035,34.86595303
113.6653319,34.86406602
113.6664321,34.86534556
113.6675829,34.86548864
113.6669624,34.86550184
113.6677884,34.86666592
113.6660612,34.86580429
113.6679019,34.86588633
113.6653696,34.86394072
113.6658256,34.86551876
113.66794,34.86624563
113.6675762,34.86585824
113.6679624,34.86574638
113.66578,34.86557099
113.6676449,34.86719025
113.6678422,34.86684962
113.6665752,34.86559163
113.6677819,34.86714244
113.665644,34.86556881
113.6678098,34.86500858
113.6679014,34.86526182
113.6679621,34.86545661
113.6662805,34.8657768
113.6678609,34.86327476
113.6680154,34.8662658
113.6679084,34.86537184
113.6680074,34.86617075
113.6679692,34.86564357
113.6684845,34.86553769
113.6705688,34.86667059
113.6710604,34.86549984
113.6714991,34.86409242
113.6698029,34.86531713
113.6683861,34.86542125
113.6700819,34.86410232
113.6692259,34.86410028
113.6709855,34.86624214
113.6704857,34.86713098
113.6707432,34.86627651
113.6698921,34.86396156
113.6706442,34.86663775
113.6713102,34.86500492
113.6691664,34.8653154
113.6712265,34.86466796
113.6698786,34.86558207
113.6713704,34.86457115
113.6704172,34.8659439
113.6710305,34.86539349
113.6685999,34.86694935
113.669592,34.86715545
113.6717335,34.8641338
113.6697123,34.86614309
113.6699395,34.86595269
113.6701344,34.86393924
113.6696433,34.86563145
113.668635,34.86395029
113.6692044,34.86563673
113.6682954,34.86626617
113.669182,34.86614698
113.6705059,34.86398279
113.6685659,34.86333171
113.6683106,34.8653941
113.6684465,34.86525433
113.6685372,34.86566041
113.6693489,34.86624047
113.6693024,34.86529851
113.6709776,34.86623103
113.6692127,34.8659646
113.6700309,34.86714312
113.6705208,34.86401
113.6691736,34.86556332
113.6734403,34.86542802
113.6696895,34.86614674
113.6700756,34.86595475
113.6683721,34.86650017
113.6683329,34.86598098
113.6691356,34.86524998
113.6683786,34.86597769
113.6700835,34.86595787
113.6710819,34.86396838
113.6705665,34.86407863
113.6700835,34.86595787
113.671794,34.86396382
113.6691064,34.86597396
113.6685451,34.86566453
113.6751295,34.86438354
113.674302,34.86358723
113.6738932,34.86418722
113.6761162,34.86536334
113.6741742,34.86392424
113.6739468,34.86409702
113.6760178,34.86536611
113.6744912,34.86287332
113.6750824,34.86282316
113.6750984,34.86296825
113.6744385,34.86287562
113.6739319,34.86414178
113.6749556,34.86444222
113.6754316,34.86325134
113.6755298,34.86313469
113.6739696,34.86402039
113.6765246,34.86405042
113.6738332,34.86492981
113.6751755,34.86477583
113.6758638,34.86321487
113.6744871,34.86613568
113.6762818,34.86379564
113.6739091,34.86419943
113.6754543,34.86311074
113.676517,34.86452596
113.6750219,34.86296725
113.6742197,34.86377597
113.6754317,34.8634262
113.6755375,34.86281404
113.674976,34.86279179
113.6749845,34.86334047
113.6757801,34.86292404
113.6759554,34.86339488
113.6740984,34.86474257
113.675022,34.86314312
113.6758721,34.86350874
113.5851325,34.85847478
113.5856456,34.85859166
113.5876841,34.85878246
113.5864583,34.85916581
113.5869559,34.85861583
113.6099994,34.86024144
113.6090563,34.85961366
113.609333,34.86000144
113.6321552,34.86112981
113.6751574,34.86120441
113.6746201,34.86254629
113.6768016,34.86032572
113.6757193,34.86267547
113.6754687,34.86251639
113.6873248,34.85835534
113.585599,34.85695238
113.584779,34.85720111
113.5864113,34.85816808
113.5869389,34.85640072
113.5880498,34.85664781
113.5871308,34.85649851
113.5881805,34.85679814
113.5875988,34.85773525
113.5880038,34.85691515
113.5875361,34.85606625
113.5878743,34.85691667
113.5861739,34.85770893
113.5876443,34.85690436
113.588004,34.85706004
113.5875668,34.85670241
113.5876355,34.85605811
113.5880419,34.85674683
113.5864257,34.85629636
113.5865866,34.85653845
